tour,tourney_id,tourney_name,tourney_level,surface,draw_size,tourney_date,match_num,round,best_of,minutes,score,winner_name,loser_name,winner_id,loser_id,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_age,loser_age,winner_hand,loser_hand,winner_ht,loser_ht,winner_seed,loser_seed,winner_entry,loser_entry
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,16,R16,3,,6-3 6-1,Mirra Andreeva,Marie Bouzkova,331809,320983,,,,,,,,,,,3,,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,17,R16,3,,6-4 6-0,Jaqueline Cristian,Daria Kasatkina,320319,322082,,,,,,,,,,,,,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,18,R16,3,,W/O,Kimberly Birrell,Marketa Vondrousova,320728,323027,,,,,,,,,,,,,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,19,R16,3,,6-4 6-1,Madison Keys,Tereza Valentova,316959,330808,,,,,,,,,,,2,,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,20,R16,3,,6-1 2-6 7-5,Diana Shnaider,Katerina Siniakova,330482,320301,,,,,,,,,,,9,,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,21,R16,3,,6-1 6-4,Emma Navarro,Yulia Putintseva,325410,317683,,,,,,,,,,,6,,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,22,R16,3,,2-0 Ret'd,Maya Joint,Ajla Tomljanovic,330544,315232,,,,,,,,,,,,,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,23,QF,3,,5-7 6-1 7-5,Kimberly Birrell,Jaqueline Cristian,320728,320319,,,,,,,,,,,,,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,24,QF,3,,6-4 4-6 6-2,Victoria Mboko,Madison Keys,331006,316959,,,,,,,,,,,8,2,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,25,QF,3,,6-3 6-3,Diana Shnaider,Emma Navarro,330482,325410,,,,,,,,,,,9,6,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,26,QF,3,,6-2 6-0,Mirra Andreeva,Maya Joint,331809,330544,,,,,,,,,,,3,,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,27,SF,3,,6-2 6-1,Victoria Mboko,Kimberly Birrell,331006,320728,,,,,,,,,,,8,,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,28,SF,3,,6-3 6-2,Mirra Andreeva,Diana Shnaider,331809,330482,,,,,,,,,,,3,9,,
wta,2026-2014,Adelaide,WTA 500,Hard,30,20260112,29,F,3,,6-3 6-1,Mirra Andreeva,Victoria Mboko,331809,331006,,,,,,,,,,,3,8,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,1,R32,3,,6-2 3-6 6-2,Lanlana Tararudee,Simona Waltert,329651,325771,,,,,,,,,,,,7,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,2,R32,3,,6-0 6-0,Mai Hontama,Elizabeth Abarquez,324750,337032,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,3,R32,3,,6-0 6-4,Yuliia Starodubtseva,Peangtarn Plipuech,325338,316554,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,4,R32,3,,6-4 6-3,Camila Osorio,Sakura Hosogi,325898,327398,,,,,,,,,,,5,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,5,R32,3,,6-3 7-5,Polina Kudermetova,Miho Kuramochi,328897,331153,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,6,R32,3,,6-7(8) 7-6(4) 6-4,Sofia Costoulas,Viktoria Morvayova,330451,324465,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,7,R32,3,,6-4 6-0,Mananchaya Sawangkaew,Tennielle Madis,326929,337030,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,8,R32,3,,6-1 6-2,Alexandra Eala,Alina Charaeva,330332,329198,,,,,,,,,,,2,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,9,R32,3,,7-6(5) 6-4,Tatjana Maria,Leolia Jeanjean,310440,320313,,,,,,,,,,,1,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,10,R32,3,,6-1 6-0,Tatiana Prozorova,Kaye Ann Emana,330723,337031,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,11,R32,3,,6-1 7-6(6),Ye-Xin Ma,Darja Semenistaja,322417,329457,,,,,,,,,,,,8,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,12,R32,3,,6-2 6-2,Mariia Tkacheva,Sara Saito,328472,332175,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,13,R32,3,,6-3 7-5,Himeno Sakatsume,Nao Hibino,326568,320238,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,14,R32,3,,6-2 6-2,Donna Vekic,Kyoka Okamura,318516,319183,,,,,,,,,,,4,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,15,R32,3,,6-4 7-6(5),Solana Sierra,Joanna Garland,329081,326512,,,,,,,,,,,3,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,16,R32,3,,7-5 6-4,Lin Zhu,Lulu Sun,317306,324576,,,,,,,,,,,,6,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,17,R16,3,,6-4 4-6 6-2,Camila Osorio,Mai Hontama,325898,324750,,,,,,,,,,,5,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,18,R16,3,,6-2 6-4,Sofia Costoulas,Ye-Xin Ma,330451,322417,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,19,R16,3,,6-4 6-4,Lanlana Tararudee,Polina Kudermetova,329651,328897,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,20,R16,3,,7-6(2) 6-4,Tatiana Prozorova,Tatjana Maria,330723,310440,,,,,,,,,,,,1,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,21,R16,3,,6-1 6-2,Donna Vekic,Mariia Tkacheva,318516,328472,,,,,,,,,,,4,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,22,R16,3,,6-3 7-6(5),Lin Zhu,Mananchaya Sawangkaew,317306,326929,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,23,R16,3,,6-4 6-3,Solana Sierra,Yuliia Starodubtseva,329081,325338,,,,,,,,,,,3,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,24,R16,3,,6-4 6-0,Alexandra Eala,Himeno Sakatsume,330332,326568,,,,,,,,,,,2,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,25,QF,3,,4-6 6-2 6-4,Tatiana Prozorova,Sofia Costoulas,330723,330451,,,,,,,,,,,,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,26,QF,3,,6-4 6-3,Donna Vekic,Lin Zhu,318516,317306,,,,,,,,,,,4,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,27,QF,3,,6-3 6-4,Solana Sierra,Lanlana Tararudee,329081,329651,,,,,,,,,,,3,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,28,QF,3,,6-4 6-4,Camila Osorio,Alexandra Eala,325898,330332,,,,,,,,,,,5,2,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,29,SF,3,,6-2 6-4,Donna Vekic,Tatiana Prozorova,318516,330723,,,,,,,,,,,4,,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,30,SF,3,,6-0 6-1,Camila Osorio,Solana Sierra,325898,329081,,,,,,,,,,,5,3,,
wta,2026-1153,Manila 125,WTA 125,Hard,32,20260126,31,F,3,,2-6 6-3 7-5,Camila Osorio,Donna Vekic,325898,318516,,,,,,,,,,,5,4,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,1,R32,3,,6-4 6-0,Liudmila Samsonova,Sofia Kenin,322222,320942,,,,,,,,,,,5,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,2,R32,3,,6-3 6-3,McCartney Kessler,Anastasia Pavlyuchenkova,326678,313796,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,3,R32,3,,6-0 6-3,Leylah Fernandez,Chloe Paquet,326735,318839,,,,,,,,,,,6,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,4,R32,3,,4-6 6-3 6-4,Hailey Baptiste,Teodora Kostovic,327101,334791,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,5,R32,3,,6-3 7-6(8),Sonay Kartal,Cristina Bucsa,329918,321158,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,6,R32,3,,6-3 6-0,Sara Bejlek,Ashlyn Krueger,330375,329409,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,7,R32,3,,6-4 3-6 6-1,Aliaksandra Sasnovich,Paula Badosa,317790,320124,,,,,,,,,,,,8,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,8,R32,3,,7-6(5) 3-6 6-4,Simona Waltert,Daria Kasatkina,325771,322082,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,9,R32,3,,7-6(6) 3-6 6-3,Janice Tjen,Maya Joint,328818,330544,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,10,R32,3,,6-2 7-5,Dayana Yastremska,Beatriz Haddad Maia,324261,318176,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,11,R32,3,,5-7 7-6(4) 6-2,Jelena Ostapenko,Oksana Selekhmeteva,319939,329199,,,,,,,,,,,7,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,12,R32,3,,6-4 6-3,Alexandra Eala,Zeynep Sonmez,330332,326907,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,13,R16,3,,6-2 6-2,Liudmila Samsonova,Janice Tjen,322222,328818,,,,,,,,,,,5,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,14,R16,3,,6-3 6-2,McCartney Kessler,Leylah Fernandez,326678,326735,,,,,,,,,,,,6,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,15,R16,3,,7-6(6) 0-6 6-3,Hailey Baptiste,Emma Navarro,327101,325410,,,,,,,,,,,,4,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,16,R16,3,,6-3 6-1,Clara Tauson,Simona Waltert,327793,325771,,,,,,,,,,,3,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,17,R16,3,,6-3 6-0,Ekaterina Alexandrova,Dayana Yastremska,319007,324261,,,,,,,,,,,2,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,18,R16,3,,6-4 6-3,Sara Bejlek,Jelena Ostapenko,330375,319939,,,,,,,,,,,,7,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,19,R16,3,,6-0 6-3,Sonay Kartal,Renata Zarazua,329918,320716,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,20,R16,3,,2-6 6-4 7-6(5),Alexandra Eala,Aliaksandra Sasnovich,330332,317790,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,21,QF,3,,6-3 6-4,Clara Tauson,McCartney Kessler,327793,326678,,,,,,,,,,,3,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,22,QF,3,,6-0 6-2,Sara Bejlek,Sonay Kartal,330375,329918,,,,,,,,,,,,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,23,QF,3,,6-3 6-3,Ekaterina Alexandrova,Alexandra Eala,319007,330332,,,,,,,,,,,2,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,24,QF,3,,6-2 4-6 6-4,Hailey Baptiste,Liudmila Samsonova,327101,322222,,,,,,,,,,,,5,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,25,SF,3,,3-6 7-6(5) 6-3,Ekaterina Alexandrova,Hailey Baptiste,319007,327101,,,,,,,,,,,2,,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,26,SF,3,,7-5 3-6 7-5,Sara Bejlek,Clara Tauson,330375,327793,,,,,,,,,,,,3,,
wta,2026-2088,Abu Dhabi,WTA 500,Hard,28,20260201,27,F,3,,7-6(5) 6-1,Sara Bejlek,Ekaterina Alexandrova,330375,319007,,,,,,,,,,,,2,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,1,R32,3,,6-4 5-7 6-2,Yue Yuan,Antonia Ruzic,324325,329505,,,,,,,,,,,,6,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,2,R32,3,,6-2 7-5,Sara Sorribes Tormo,Viktoriya Tomova,318872,317584,,,,,,,,,,,,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,3,R32,3,,4-6 7-6(6) 6-0,Anna Bondar,Ella Seidel,322942,330548,,,,,,,,,,,8,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,4,R32,3,,6-7(6) 6-4 6-4,Oleksandra Oliynykova,Mayar Sherif,327182,318711,,,,,,,,,,,,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,5,R32,3,,4-6 6-2 6-2,Anastasia Zakharova,Karolina Pliskova,327367,313974,,,,,,,,,,,,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,6,R32,3,,6-3 6-4,Kaja Juvan,Elena Ruxandra Bertea,324702,332098,,,,,,,,,,,,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,7,R32,3,,6-1 6-4,Tamara Zidansek,Veronika Erjavec,323079,327655,,,,,,,,,,,,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,8,R32,3,,6-4 6-3,Olga Danilovic,Miriam Bulgaru,324934,323119,,,,,,,,,,,7,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,9,R32,3,,6-3 6-2,Maja Chwalinska,Ana Bogdan,325639,315427,,,,,,,,,,,,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,10,R32,3,,6-0 6-4,Emma Raducanu,Greet Minnen,328366,321454,,,,,,,,,,,1,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,11,R32,3,,6-4 6-4,Sorana Cirstea,Kamilla Rakhimova,312469,325936,,,,,,,,,,,3,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,12,R32,3,,5-7 6-4 7-5,Anastasia Potapova,Lucia Bronzetti,325601,322280,,,,,,,,,,,5,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,13,R32,3,,6-3 6-0,Xinyu Wang,Kaitlin Quevedo,326376,331742,,,,,,,,,,,4,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,14,R32,3,,6-1 4-6 6-2,Rebeka Masarova,Elena-Gabriela Ruse,322087,320408,,,,,,,,,,,,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,15,R32,3,,6-3 6-3,Daria Snigur,Tiantsoa Rakotomanga Rajaonah,327845,330970,,,,,,,,,,,,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,16,R32,3,,6-2 2-6 7-5,Jaqueline Cristian,Lucrezia Stefanini,320319,323149,,,,,,,,,,,2,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,17,R16,3,,6-4 6-4,Oleksandra Oliynykova,Anna Bondar,327182,322942,,,,,,,,,,,,8,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,18,R16,3,,4-6 6-2 7-6(5),Yue Yuan,Sara Sorribes Tormo,324325,318872,,,,,,,,,,,,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,19,R16,3,,6-4 6-2,Xinyu Wang,Rebeka Masarova,326376,322087,,,,,,,,,,,4,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,20,R16,3,,1-6 6-4 6-3,Anastasia Potapova,Anastasia Zakharova,325601,327367,,,,,,,,,,,5,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,21,R16,3,,6-1 1-6 6-2,Maja Chwalinska,Olga Danilovic,325639,324934,,,,,,,,,,,,7,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,22,R16,3,,6-1 6-0,Daria Snigur,Jaqueline Cristian,327845,320319,,,,,,,,,,,,2,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,23,R16,3,,6-1 6-0,Sorana Cirstea,Tamara Zidansek,312469,323079,,,,,,,,,,,3,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,24,R16,3,,7-5 6-1,Emma Raducanu,Kaja Juvan,328366,324702,,,,,,,,,,,1,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,25,QF,3,,6-4 6-4,Oleksandra Oliynykova,Xinyu Wang,327182,326376,,,,,,,,,,,,4,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,26,QF,3,,6-0 6-4,Emma Raducanu,Maja Chwalinska,328366,325639,,,,,,,,,,,1,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,27,QF,3,,7-5 6-4,Sorana Cirstea,Anastasia Potapova,312469,325601,,,,,,,,,,,3,5,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,28,QF,3,,4-6 6-0 7-5,Daria Snigur,Yue Yuan,327845,324325,,,,,,,,,,,,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,29,SF,3,,7-5 3-6 6-3,Emma Raducanu,Oleksandra Oliynykova,328366,327182,,,,,,,,,,,1,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,30,SF,3,,6-0 6-3,Sorana Cirstea,Daria Snigur,312469,327845,,,,,,,,,,,3,,,
wta,2026-2050,Cluj-Napoca,WTA 250,Hard,32,20260201,31,F,3,,6-0 6-2,Sorana Cirstea,Emma Raducanu,312469,328366,,,,,,,,,,,3,1,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,1,R32,3,,6-3 2-6 6-3,Elina Avanesyan,Moyuka Uchijima,327620,327241,,,,,,,,,,,,7,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,2,R32,3,,6-2 6-1,Katie Volynets,Linda Klimovicova,327391,329061,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,3,R32,3,,2-6 6-3 7-5,Tereza Martincova,Dalma Galfi,318060,321106,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,4,R32,3,,7-5 6-3,Panna Udvardy,Darja Vidmanova,325956,329057,,,,,,,,,,,8,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,5,R32,3,,6-3 7-5,Caty McNally,Suzan Lamens,325725,324898,,,,,,,,,,,6,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,6,R32,3,,6-1 6-4,Diane Parry,Oceane Dodin,327077,319436,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,7,R32,3,,7-6(3) 6-2,Alycia Parks,Julia Grabher,326007,320316,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,8,R32,3,,6-4 6-4,Tamara Korpatsch,Anna Siskova,319571,324995,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,9,R32,3,,6-1 6-1,Fiona Ferro,Brenda Fruhvirtova,319969,331545,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,10,R32,3,,6-4 6-4,Nikola Bartunkova,Anna Blinkova,330364,324267,,,,,,,,,,,,3,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,11,R32,3,,7-6(4) 6-4,Linda Fruhvirtova,Mona Barthel,329627,315365,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,12,R32,3,,6-2 6-3,Rebecca Sramkova,Vendula Valdmannova,320228,331847,,,,,,,,,,,4,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,13,R32,3,,6-4 3-6 6-1,Katie Boulter,Lucie Havlickova,319125,330147,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,14,R32,3,,6-4 6-0,Viktorija Golubic,Sinja Kraus,316296,327061,,,,,,,,,,,5,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,15,R16,3,,7-5 6-1,Katie Volynets,Tatjana Maria,327391,310440,,,,,,,,,,,,1,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,16,R16,3,,6-4 6-4,Caty McNally,Tereza Martincova,325725,318060,,,,,,,,,,,6,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,17,R16,3,,6-4 6-2,Alycia Parks,Elina Avanesyan,326007,327620,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,18,R16,3,,6-3 6-4,Tamara Korpatsch,Emiliana Arango,319571,324789,,,,,,,,,,,,2,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,19,R16,3,,6-2 6-2,Katie Boulter,Viktorija Golubic,319125,316296,,,,,,,,,,,,5,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,20,R16,3,,6-3 6-1,Linda Fruhvirtova,Rebecca Sramkova,329627,320228,,,,,,,,,,,,4,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,21,R16,3,,6-4 3-6 6-1,Nikola Bartunkova,Fiona Ferro,330364,319969,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,22,R16,3,,6-1 6-2,Diane Parry,Panna Udvardy,327077,325956,,,,,,,,,,,,8,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,23,QF,3,,5-7 6-4 6-2,Katie Volynets,Alycia Parks,327391,326007,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,24,QF,3,,6-3 6-2,Katie Boulter,Linda Fruhvirtova,319125,329627,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,25,QF,3,,6-1 6-3,Diane Parry,Nikola Bartunkova,327077,330364,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,26,QF,3,,6-4 6-2,Tamara Korpatsch,Caty McNally,319571,325725,,,,,,,,,,,,6,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,27,SF,3,,6-1 6-3,Katie Boulter,Katie Volynets,319125,327391,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,28,SF,3,,6-4 6-4,Tamara Korpatsch,Diane Parry,319571,327077,,,,,,,,,,,,,,
wta,2026-1154,Ostrava,WTA 250,Hard,30,20260201,29,F,3,,5-7 6-2 6-1,Katie Boulter,Tamara Korpatsch,319125,319571,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,1,R32,3,,6-1 6-4,Mai Hontama,Alevtina Ibragimova,324750,332575,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,2,R32,3,,6-2 6-1,Mananchaya Sawangkaew,Viktoria Morvayova,326929,324465,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,3,R32,3,,5-7 6-3 6-3,Mei Yamaguchi,Polina Iatcenko,325473,330466,,,,,,,,,,,,8,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,4,R32,3,,6-4 6-0,Misaki Matsuda,Ankita Raina,326780,317164,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,5,R32,3,,6-4 6-3,Miho Kuramochi,Nicole Fossa Huergo,331153,318001,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,6,R32,3,,6-2 6-0,Leolia Jeanjean,Vaidehee Chaudhari,320313,322990,,,,,,,,,,,3,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,7,R32,3,,6-3 6-1,Darja Semenistaja,Diletta Cherubini,329457,328173,,,,,,,,,,,2,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,8,R32,3,,6-3 6-3,Yasmine Kabbaj,Peangtarn Plipuech,330733,316554,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,9,R32,3,,7-5 6-2,Eri Shimizu,Sahaja Yamalapalli,325295,331152,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,10,R32,3,,6-1 0-0 Ret'd,Sohyun Park,Mingge Xu,326561,331725,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,11,R32,3,,6-0 6-3,Fangran Tian,Rina Saigo,329397,326049,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,12,R32,3,,6-1 6-3,Kristiana Sidorova,Shrivalli Bhamidipaty,331986,328071,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,13,R32,3,,6-2 6-1,Tatiana Prozorova,Priska Nugroho,330723,328797,,,,,,,,,,,9,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,14,R32,3,,7-5 6-4,Lilli Tagger,Vaishnavi Adkar,332150,333018,,,,,,,,,,,7,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,15,R32,3,,6-3 6-3,Hanne Vandewinkel,Zuzanna Pawlikowska,331102,333753,,,,,,,,,,,4,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,16,R32,3,,6-3 6-2,Lanlana Tararudee,Maaya Rajeshwaran Revathi,329651,334512,,,,,,,,,,,5,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,17,R16,3,,6-4 7-6(3),Darja Semenistaja,Mai Hontama,329457,324750,,,,,,,,,,,2,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,18,R16,3,,4-6 6-4 7-6(5),Mei Yamaguchi,Yasmine Kabbaj,325473,330733,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,19,R16,3,,6-3 6-3,Leolia Jeanjean,Miho Kuramochi,320313,331153,,,,,,,,,,,3,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,20,R16,3,,6-4 6-1,Mananchaya Sawangkaew,Misaki Matsuda,326929,326780,,,,,,,,,,,,,,
wta,2026-1100,Mumbai 125,WTA 125,Hard,32,20260202,21,R16,3,,2-6 6-4 6-4,Fangran Tian,Hanne Vandewinkel,329397,331102,,,,,,,,,,,,4,,
